id,Status,Date_Of_Birth,Monthly_Income,Employment_Length,State,Interest_Rate,FICO_Range,Default
40081,accepted,1983-30-08,2166.67,2008-06,KY,11.71,720-724,0.0
30824,accepted,1996-19-04,6333.33,2015-05,TX,11.99,705-709,0.0
14118,accepted,1987-01-01,6666.67,2015-12,MO,13.23,730-734,0.0
57483,accepted,1985-29-03,4333.33,2006-03,UT,13.11,675-679,0.0
74764,accepted,1992-27-05,9333.33,2010-11,CA,18.49,675-679,0.0
1670,accepted,1986-12-03,3666.67,2006-10,OR,7.68,785-789,0.0
15094,accepted,1991-20-02,4166.67,2011-05,CT,7.14,755-759,0.0
63651,accepted,1989-08-04,2916.67,2012-04,CT,11.14,685-689,0.0
72750,pending,1988-26-11,7500.0,2015-01,MO,8.90,740-744,
85468,accepted,1984-07-02,18750.0,2015-01,TX,20.49,715-719,0.0
31815,accepted,1982-27-03,2166.67,2013-05,TX,8.49,795-799,0.0
75818,accepted,1985-16-10,4666.67,2013-09,PA,17.27,675-679,0.0
14231,accepted,1974-03-12,833.33,,MA,7.51,740-744,0.0
4537,accepted,1986-27-06,7083.33,2014-03,TX,14.96,760-764,0.0
16023,accepted,1987-10-03,3250.0,2006-04,NC,6.54,725-729,0.0
36134,accepted,1984-30-01,4583.33,2006-09,TX,6.62,750-754,0.0
87110,pending,1990-27-07,12000.0,2014-12,MA,6.03,800-804,
28467,pending,1986-02-11,5243.75,2014-02,TX,10.99,760-764,
928,accepted,1993-16-02,6666.67,2012-02,GA,11.03,695-699,0.0
84897,accepted,1980-15-02,12333.33,2006-09,TX,20.49,700-704,0.0
63224,accepted,1994-18-09,5250.0,2013-02,TX,20.49,685-689,0.0
103951,accepted,1976-23-10,2400.0,2007-03,CA,13.98,695-699,0.0
72766,pending,1985-26-10,4458.33,2015-03,AK,15.80,675-679,
4843,accepted,1986-30-07,3125.0,2015-09,CO,8.94,785-789,0.0
101907,accepted,1980-27-12,3000.0,2010-06,CA,13.30,660-664,1.0
40756,accepted,1989-14-01,5833.33,2009-09,CA,14.65,675-679,0.0
27030,accepted,1988-31-10,7000.0,2010-10,NC,22.11,660-664,1.0
69983,accepted,1975-04-01,4333.33,2006-12,TX,7.62,765-769,0.0
100440,pending,1981-14-05,4583.33,2006-07,CT,21.00,680-684,
21657,accepted,1985-20-06,2571.42,2010-04,NV,13.06,705-709,0.0
78336,accepted,1984-02-01,2916.67,2006-09,KY,13.11,670-674,1.0
83749,accepted,1992-07-09,4583.33,2011-02,CA,17.77,670-674,0.0
96051,pending,1983-27-07,1675.0,2012-01,NY,13.11,705-709,
55598,accepted,1981-13-08,3629.58,2006-11,LA,19.22,675-679,1.0
92347,accepted,1984-04-04,8666.67,2013-12,NY,7.90,725-729,0.0
34650,accepted,1983-04-07,3200.0,2006-05,WA,13.49,730-734,0.0
63101,accepted,1990-27-10,3333.33,2015-01,CA,14.33,670-674,0.0
29797,accepted,1988-10-05,2700.0,2012-04,OR,7.49,720-724,0.0
58924,accepted,1990-19-05,2833.33,,CA,15.31,675-679,0.0
42772,accepted,1994-15-07,2583.33,2013-06,IL,7.90,725-729,0.0
8626,accepted,1975-20-08,9150.0,2006-07,VA,10.99,705-709,0.0
20234,accepted,1987-06-01,5600.0,2013-04,CA,18.25,660-664,1.0
1677,accepted,1977-08-05,12500.0,2006-12,GA,12.21,695-699,0.0
35161,accepted,1984-08-05,7500.0,,NY,6.03,765-769,0.0
64339,accepted,1986-23-03,7500.0,2006-09,TX,14.33,680-684,1.0
100635,accepted,1990-11-09,3333.33,,AL,17.77,685-689,0.0
23566,accepted,1996-01-01,2958.33,2015-11,MO,11.11,765-769,0.0
60832,accepted,1975-05-04,4300.0,2006-09,TX,7.90,710-714,0.0
29595,accepted,1992-23-11,12500.0,2011-05,VA,20.25,695-699,0.0
48620,accepted,1984-24-12,10353.33,2009-12,FL,14.65,695-699,0.0
40753,accepted,1979-11-12,2516.67,2011-03,PA,15.27,670-674,1.0
9820,accepted,1990-21-08,5200.0,2011-03,CA,10.62,745-749,0.0
7606,accepted,1992-24-10,13389.15,2013-11,CA,11.36,705-709,0.0
32191,accepted,1985-13-12,2000.0,2015-09,TX,6.62,735-739,0.0
51742,accepted,1975-06-06,6867.92,2006-12,CA,19.22,690-694,1.0
98167,accepted,1980-10-09,6266.67,2006-09,VA,23.76,660-664,0.0
31654,accepted,1997-05-02,2600.0,2015-12,CA,5.99,780-784,0.0
26652,accepted,1994-31-01,3416.67,2015-03,NY,10.99,735-739,0.0
54076,accepted,1984-13-05,1666.67,2012-04,CA,13.67,680-684,0.0
19695,accepted,1976-20-06,5000.0,,NY,12.68,700-704,0.0
62644,accepted,1977-11-07,3333.33,2006-10,MI,17.77,665-669,1.0
53454,accepted,1996-30-06,2708.33,2014-09,KS,7.90,705-709,0.0
40692,accepted,1993-29-11,1650.0,2012-05,CA,11.71,675-679,1.0
55177,accepted,1985-16-09,2791.67,2015-09,NJ,13.67,685-689,0.0
24187,accepted,1994-05-07,3500.0,2014-07,CA,11.49,695-699,0.0
20979,accepted,1987-04-03,2500.0,2008-08,FL,17.14,660-664,0.0
81254,accepted,1976-23-02,6000.0,2006-02,NC,23.28,660-664,1.0
13413,accepted,1977-19-12,5416.67,2006-06,CA,17.93,690-694,0.0
34871,pending,1981-29-07,3833.33,2012-06,IL,14.27,695-699,
44681,accepted,1991-23-02,5833.33,2015-12,OH,13.99,680-684,0.0
73773,pending,1992-24-03,1500.0,2011-08,NY,17.77,660-664,
12248,accepted,1996-12-05,8750.0,2014-06,MD,10.75,795-799,0.0
83704,pending,1980-03-07,6666.67,2007-12,VA,11.14,720-724,
43610,accepted,1975-01-08,1666.67,2006-05,FL,7.51,750-754,0.0
43017,accepted,1981-25-11,5416.67,2008-10,NY,17.27,730-734,0.0
80198,accepted,1988-13-04,8750.0,2015-11,TX,13.11,700-704,0.0
91989,accepted,1982-06-07,8541.67,2006-09,AZ,16.29,695-699,0.0
87119,accepted,1992-01-12,1666.67,2013-03,MD,14.33,665-669,0.0
66132,accepted,1990-04-02,5000.0,2013-01,CT,15.80,690-694,0.0
73203,pending,1984-07-11,6166.67,2010-12,CA,14.09,675-679,
76842,accepted,1975-26-02,4166.67,2006-03,NY,21.00,685-689,1.0
41741,accepted,1997-24-06,3333.33,2015-04,FL,11.71,690-694,1.0
8127,accepted,1990-31-12,9166.67,2010-04,MA,14.22,665-669,0.0
4750,accepted,1983-19-02,3250.0,2011-10,NJ,8.59,735-739,0.0
93711,accepted,1986-20-04,5000.0,2015-11,AZ,15.80,670-674,0.0
28368,accepted,1987-22-08,3000.0,2006-12,WA,8.49,720-724,0.0
66425,accepted,1991-09-01,5000.0,2011-02,NY,21.49,670-674,0.0
13652,accepted,1985-13-07,1750.0,2011-08,MA,10.75,710-714,0.0
66166,accepted,1981-22-11,5250.0,2006-09,AK,18.75,710-714,0.0
73128,accepted,1984-02-12,5416.67,2008-07,CT,12.12,680-684,0.0
42032,accepted,1974-31-01,4833.33,2006-01,CO,18.25,675-679,0.0
101034,accepted,1975-12-10,4166.67,2006-08,CT,15.31,675-679,0.0
102595,accepted,1987-05-11,8750.0,2010-03,CT,13.17,675-679,1.0
12429,accepted,1987-29-11,4417.0,2013-09,MA,16.82,680-684,1.0
36084,accepted,1977-04-06,1945.0,2008-06,TX,7.90,760-764,0.0
3219,accepted,1987-29-11,9166.67,2006-12,AZ,9.63,730-734,0.0
15120,accepted,1984-03-09,6666.67,2006-10,TX,13.23,735-739,0.0
3246,accepted,1983-05-01,5416.67,2010-08,OH,11.89,745-749,0.0
14851,accepted,1977-29-08,7500.0,2008-08,MD,10.75,775-779,0.0
45929,accepted,1995-21-03,5833.33,2015-02,NY,6.03,750-754,0.0
62740,accepted,1981-04-11,5166.67,2013-10,NJ,20.49,670-674,0.0
70648,accepted,1983-30-11,5292.0,,CO,14.09,695-699,1.0
33500,accepted,1976-22-06,6932.92,2007-09,NJ,11.71,685-689,1.0
55755,accepted,1982-25-06,4250.0,2006-02,CT,16.29,670-674,1.0
3158,accepted,1980-16-08,9083.33,2006-07,CA,9.63,760-764,0.0
40127,accepted,1985-06-01,4583.33,2015-03,NJ,12.69,700-704,0.0
77444,pending,1990-25-07,5000.0,2010-05,CO,8.90,735-739,
74186,accepted,1991-16-08,3333.33,2015-08,NJ,11.14,705-709,0.0
45644,accepted,1982-10-02,2916.67,2006-02,NJ,9.76,725-729,0.0
2868,accepted,1992-02-04,2917.0,2015-11,PA,11.89,735-739,0.0
28280,pending,1992-18-07,5000.0,2011-07,CA,13.99,680-684,
50921,accepted,1982-25-05,3750.0,2006-10,MO,15.81,675-679,0.0
2425,pending,1977-16-02,4500.0,2006-02,NY,14.74,695-699,
1337,accepted,1994-16-01,2667.0,2015-03,FL,9.07,740-744,0.0
56391,accepted,1982-10-02,6458.33,2007-09,NJ,13.99,670-674,1.0
27919,accepted,1984-12-08,4250.0,2006-03,WY,11.49,695-699,0.0
78789,accepted,1987-08-08,4000.0,2006-11,MN,18.75,695-699,0.0
85290,pending,1982-29-06,5833.33,2006-07,NJ,20.49,685-689,
63588,accepted,1995-08-04,2833.33,,FL,11.14,700-704,0.0
47887,pending,1988-22-08,5000.0,2012-05,FL,13.67,690-694,
28055,accepted,1995-17-01,3916.67,2015-04,TX,17.99,675-679,0.0
44231,accepted,1989-08-08,4416.67,2013-06,MA,15.31,675-679,0.0
88584,accepted,1986-13-11,2916.67,2006-09,MN,19.72,665-669,1.0
61697,accepted,1984-09-05,2291.67,2014-03,NC,15.31,680-684,1.0
64440,pending,1993-24-10,2633.33,2015-02,FL,17.77,660-664,
3320,accepted,1987-18-05,3750.0,2015-04,GA,14.11,670-674,0.0
95536,accepted,1990-19-03,3500.0,2009-07,FL,17.27,660-664,0.0
98428,accepted,1988-08-03,3980.33,2011-03,IL,20.49,660-664,0.0
26457,accepted,1995-08-09,4583.33,2013-02,AR,11.99,720-724,0.0
43465,accepted,1986-20-05,2666.67,2015-04,MO,17.58,705-709,0.0
53930,accepted,1982-08-10,5541.67,2007-12,TX,15.81,670-674,0.0
92051,pending,1995-14-05,6666.67,2014-12,NY,16.29,720-724,
78391,accepted,1987-08-05,3333.33,2012-01,MA,12.12,690-694,0.0
1766,accepted,1994-04-09,2000.0,2015-10,FL,15.05,665-669,0.0
82223,accepted,1979-14-12,3666.67,2006-02,NY,16.29,665-669,0.0
19226,accepted,1988-06-04,7916.67,2015-09,DC,17.51,680-684,1.0
63697,accepted,1978-02-05,4166.67,2009-06,FL,6.03,795-799,0.0
2947,accepted,1982-03-04,7250.0,2006-12,NY,11.89,725-729,0.0
91702,accepted,1986-26-02,6666.67,2010-10,GA,8.90,695-699,0.0
50924,pending,1983-25-03,9166.67,2015-04,NY,7.90,765-769,
35615,accepted,1979-30-08,4500.0,2006-10,UT,12.42,670-674,0.0
6084,accepted,1990-03-04,4166.67,2013-06,NY,8.94,740-744,0.0
3862,accepted,1988-05-01,5000.0,2011-08,NJ,12.53,695-699,0.0
49409,accepted,1995-03-11,7416.67,2013-02,MD,16.29,705-709,0.0
89809,accepted,1997-18-08,11666.67,2015-11,NY,12.12,690-694,0.0
33275,accepted,1990-23-04,2000.0,2011-06,CA,12.42,715-719,0.0
36803,accepted,1989-06-01,3083.33,2014-03,GA,11.71,695-699,0.0
61587,accepted,1980-23-05,1750.0,2012-04,FL,14.33,675-679,0.0
32249,accepted,1985-25-09,8733.33,2010-10,IL,6.03,770-774,0.0
39908,accepted,1979-09-12,9166.67,2006-08,TX,14.27,715-719,0.0
33029,accepted,1988-24-12,4166.67,2015-11,AZ,12.42,745-749,0.0
7603,accepted,1975-07-09,3459.0,2006-01,WA,13.11,670-674,0.0
57519,accepted,1984-20-04,7500.0,2015-09,CA,13.99,670-674,0.0
102277,pending,1979-09-06,3750.0,2009-06,MI,12.92,670-674,
64419,accepted,1989-29-10,4125.0,2014-10,KS,16.29,695-699,0.0
5651,accepted,1983-12-03,2240.0,2015-01,CT,14.26,720-724,0.0
27901,pending,1985-14-03,10408.0,2011-03,KY,11.99,710-714,
80404,accepted,1988-22-08,2000.0,2011-07,CA,20.49,660-664,1.0
23537,accepted,1987-16-06,6089.44,2008-05,MD,5.79,750-754,0.0
22289,accepted,1984-29-05,7083.33,2006-01,WV,12.68,785-789,0.0
48048,accepted,1996-11-05,4750.0,2015-01,CA,12.12,695-699,0.0
83570,accepted,1990-31-07,4416.67,2015-02,AZ,8.90,720-724,0.0
39692,accepted,1982-05-07,5833.33,2006-12,NV,18.64,695-699,0.0
23911,accepted,1980-25-10,6706.41,2008-06,NJ,8.49,730-734,0.0
11625,accepted,1986-25-11,2666.67,2015-09,MA,11.49,720-724,0.0
72919,accepted,1997-05-06,1084.0,,AZ,18.49,665-669,0.0
23766,accepted,1982-20-03,4246.67,2007-06,AL,16.02,660-664,0.0
34802,accepted,1988-21-12,5000.0,2015-04,CA,13.49,725-729,0.0
68503,accepted,1975-20-07,3333.33,2006-04,PA,12.12,680-684,0.0
44737,accepted,1989-07-11,5416.67,2015-02,NY,7.90,745-749,0.0
62824,accepted,1984-27-01,2479.17,2011-06,MD,14.33,680-684,0.0
97264,accepted,1996-23-09,7750.0,2014-04,CA,15.80,700-704,0.0
6143,accepted,1982-28-07,7583.33,2006-11,CA,8.59,810-814,0.0
59807,accepted,1980-05-02,3750.0,2011-06,CA,15.31,680-684,1.0
1888,accepted,1983-31-01,5417.0,2006-10,NY,7.68,780-784,0.0
99967,accepted,1983-18-08,4333.33,2012-12,TX,17.77,675-679,0.0
6259,accepted,1991-02-11,5116.67,2015-11,SC,14.61,665-669,0.0
73978,pending,1995-02-02,3333.33,2014-12,PA,14.33,690-694,
65041,accepted,1987-09-07,9666.67,2015-07,CA,6.62,750-754,0.0
26914,accepted,1995-14-11,2500.0,2015-04,CA,6.99,780-784,0.0
22573,accepted,1994-13-12,2708.33,2013-04,CA,14.91,690-694,0.0
93394,accepted,1976-04-06,4083.33,2006-08,GA,13.11,690-694,0.0
26312,accepted,1990-07-02,3500.0,2015-07,CA,7.91,725-729,0.0
17242,accepted,1975-28-01,2964.67,2006-12,CA,13.72,705-709,0.0
43527,accepted,1989-29-06,3333.33,2009-02,AL,13.49,690-694,0.0
8698,accepted,1995-30-08,18333.33,2015-10,VA,19.41,660-664,0.0
75525,accepted,1989-06-09,3750.0,2015-07,NY,14.09,690-694,0.0
6712,pending,1982-06-06,7158.33,2010-08,CA,12.53,700-704,
22982,accepted,1987-08-01,3916.67,2013-09,CT,10.37,705-709,0.0
76797,accepted,1986-31-10,9166.67,2006-04,IL,6.62,805-809,0.0
95522,accepted,1986-27-04,4500.0,2006-11,NC,12.12,680-684,0.0
47097,accepted,1994-08-07,2333.33,2014-08,NJ,7.90,725-729,0.0
92717,accepted,1983-17-08,2500.0,2015-10,GA,7.62,805-809,0.0
10176,accepted,1991-07-03,2500.0,2014-10,CA,14.96,730-734,0.0
72251,accepted,1983-19-08,10583.33,2011-10,AL,19.72,695-699,0.0
47570,accepted,1984-30-08,5078.75,2006-03,NV,18.25,665-669,0.0
20885,accepted,1983-12-10,5833.33,2011-02,MA,10.37,785-789,0.0
3768,pending,1985-26-06,6250.0,2015-11,CA,12.21,695-699,
85464,accepted,1985-24-12,6250.0,2015-12,TX,14.33,670-674,0.0
45728,accepted,1986-29-03,5666.67,2006-06,GA,18.25,725-729,0.0
6326,accepted,1983-28-02,5666.67,2006-10,CA,7.74,735-739,0.0
14469,accepted,1988-03-04,7500.0,2006-11,NY,11.49,715-719,0.0
58576,accepted,1993-28-09,3666.67,2015-03,VT,22.45,660-664,1.0
42148,accepted,1993-17-01,7166.67,2015-04,CA,14.27,680-684,0.0
38373,accepted,1984-28-04,5000.0,2006-10,WA,9.91,710-714,0.0
11626,accepted,1992-28-07,3000.0,2015-11,CA,7.51,765-769,0.0
42374,accepted,1996-28-11,7083.33,2015-02,TX,7.90,725-729,0.0
54073,accepted,1988-08-05,2500.0,2012-05,NV,9.76,705-709,0.0
97524,accepted,1990-02-07,13000.0,2011-03,SC,6.03,725-729,0.0
43444,accepted,1978-15-08,4500.0,2006-05,AZ,15.27,670-674,1.0
80167,accepted,1976-06-03,7083.33,2006-04,NV,16.29,710-714,0.0
47926,accepted,1987-28-05,6250.0,2015-05,TX,13.67,710-714,0.0
85685,accepted,1977-29-04,6666.67,2009-07,OR,12.12,710-714,0.0
102645,accepted,1975-13-09,5000.0,2006-05,IL,16.83,680-684,0.0
95322,accepted,1991-19-11,7000.0,2010-10,TX,19.72,665-669,0.0
19133,accepted,1982-04-10,6250.0,2014-03,NC,7.29,740-744,0.0
6466,accepted,1991-12-01,12000.0,2015-05,CA,11.83,755-759,0.0
35596,accepted,1984-04-04,6166.67,2015-11,MN,12.69,710-714,0.0
62011,pending,1990-29-12,6883.33,2014-12,TX,12.12,695-699,
34411,accepted,1984-29-04,13750.0,2006-09,MD,6.03,775-779,0.0
39996,accepted,1980-24-07,3750.0,2010-04,NY,12.42,705-709,0.0
19961,accepted,1991-14-10,5373.33,2013-08,NV,17.51,695-699,0.0
60353,accepted,1974-18-12,4333.33,2006-06,TX,12.12,675-679,0.0
34538,accepted,1989-24-05,17917.0,2014-05,VA,20.89,695-699,0.0
91639,pending,1985-15-09,4575.08,2015-03,CA,17.77,675-679,
41828,accepted,1981-18-01,6550.0,2013-06,TX,19.03,660-664,1.0
10721,accepted,1982-17-10,4750.0,2006-09,MN,7.88,800-804,0.0
66064,accepted,1983-01-05,6666.67,2012-04,CA,14.09,750-754,0.0
36798,accepted,1985-29-12,5416.67,2015-08,NC,19.03,680-684,0.0
5906,accepted,1994-05-03,2833.33,2012-12,AZ,8.94,815-819,0.0
24044,accepted,1978-26-01,4167.0,2007-08,MO,13.99,745-749,0.0
41244,accepted,1986-12-01,3916.67,2009-01,NY,12.69,705-709,0.0
19585,accepted,1986-01-09,6666.67,2011-02,OR,14.17,690-694,0.0
384,accepted,1978-07-04,6000.0,2006-08,MN,13.93,660-664,0.0
74981,accepted,1992-24-11,5416.67,2011-08,MI,14.09,690-694,0.0
54428,accepted,1995-20-10,7916.67,2015-01,CA,13.67,705-709,0.0
19348,pending,1995-28-02,3333.33,2015-12,MA,6.92,725-729,
82882,accepted,1988-04-05,6250.0,2006-09,RI,12.12,675-679,1.0
91562,accepted,1976-08-12,4333.33,2006-11,DE,11.14,710-714,0.0
75837,pending,1991-18-03,6200.0,2013-12,MD,22.47,675-679,
26195,accepted,1974-06-01,5166.67,2006-09,CA,6.99,775-779,0.0
60761,accepted,1994-19-04,5836.67,2015-04,NC,6.03,790-794,0.0
78382,accepted,1984-09-12,8416.67,2011-09,MI,20.49,710-714,0.0
9618,accepted,1988-25-04,12500.0,2006-10,GA,10.99,740-744,0.0
82216,accepted,1992-15-02,9583.33,2011-11,CA,8.90,735-739,0.0
87554,accepted,1979-06-03,10737.5,2006-03,NH,24.89,660-664,1.0
33095,accepted,1977-06-02,8166.67,2006-02,NY,15.96,660-664,1.0
26087,accepted,1976-03-11,8333.33,2006-09,NY,10.59,730-734,0.0
49619,accepted,1979-26-04,5653.67,2011-08,MD,18.55,660-664,1.0
2164,accepted,1983-17-08,4583.0,2013-10,CO,14.11,680-684,0.0
94183,pending,1984-10-01,5000.0,2006-12,OH,18.49,670-674,
39492,accepted,1988-02-05,2750.0,2013-03,NY,11.71,695-699,0.0
15510,accepted,1987-20-03,5416.67,2006-05,NY,5.79,760-764,0.0
45453,accepted,1990-22-02,5666.67,2009-04,NV,22.78,665-669,0.0
103374,accepted,1988-25-06,4985.0,,CO,7.88,720-724,1.0
68176,accepted,1978-03-06,3500.0,2009-04,HI,17.77,670-674,0.0
18049,accepted,1984-09-03,7333.33,2013-06,CA,14.09,665-669,0.0
70427,pending,1993-19-10,2083.33,2013-06,CA,18.49,660-664,
80246,accepted,1988-06-01,5833.33,2007-02,NY,20.49,690-694,1.0
34730,accepted,1983-25-06,4166.67,2013-01,CO,13.49,745-749,0.0
65776,accepted,1983-08-04,6000.0,2006-02,GA,17.77,670-674,0.0
73194,pending,1985-15-03,3833.33,2006-06,OR,19.05,660-664,
86479,accepted,1974-27-10,4473.33,2006-02,CT,21.00,675-679,1.0
12976,accepted,1995-12-04,2500.0,2014-01,CA,11.49,700-704,0.0
62891,accepted,1991-18-05,4166.67,2014-06,NY,10.16,695-699,0.0
63768,accepted,1984-12-01,3850.0,2014-09,NJ,14.33,700-704,0.0
6711,accepted,1985-08-11,2500.0,2015-08,CT,20.52,675-679,0.0
24353,accepted,1991-16-02,3000.0,2013-01,OK,14.79,710-714,0.0
9115,pending,1983-19-03,3338.0,2011-01,IL,9.88,750-754,
83807,accepted,1988-14-11,3083.33,2007-10,MD,13.11,685-689,1.0
89837,accepted,1980-23-06,3750.0,2012-09,TX,17.27,665-669,0.0
11723,accepted,1977-16-08,5833.0,2006-05,NY,18.30,690-694,1.0
22659,accepted,1976-07-01,9750.0,2008-12,VA,12.68,705-709,0.0
69872,accepted,1992-08-02,3333.33,2015-07,MI,14.33,675-679,1.0
9163,accepted,1989-26-12,4073.0,2011-06,NJ,14.59,660-664,1.0
59011,accepted,1987-21-01,11666.67,2009-01,NJ,6.62,750-754,0.0
92954,accepted,1981-29-12,4666.67,2009-10,NY,8.90,725-729,0.0
90560,accepted,1981-11-08,5641.67,2006-04,CA,8.90,740-744,0.0
79820,accepted,1980-13-07,6000.0,2006-02,NM,18.49,715-719,0.0
13767,pending,1995-26-03,5250.0,2014-02,CA,19.04,680-684,
79164,accepted,1981-30-05,10416.67,,MA,22.95,665-669,1.0
26867,accepted,1994-27-05,6166.67,2015-11,MI,14.79,710-714,0.0
3508,accepted,1988-07-08,2000.0,2015-02,OR,16.00,665-669,0.0
52759,accepted,1994-12-01,7500.0,2012-09,OR,7.90,765-769,0.0
72356,pending,1985-30-08,5900.0,2006-11,CA,10.16,780-784,
42253,accepted,1985-04-12,6250.0,2006-11,MO,18.64,680-684,0.0
98954,accepted,1986-08-06,5577.26,2014-03,VT,16.29,690-694,1.0
98510,accepted,1983-06-08,4166.67,2012-09,MD,17.27,710-714,0.0
5821,accepted,1993-14-03,5458.33,2014-11,GA,13.22,705-709,0.0
8692,accepted,1982-16-12,6750.0,2009-04,IL,13.85,685-689,1.0
94839,accepted,1982-23-02,3916.67,2014-03,PA,11.14,720-724,0.0
68406,accepted,1980-16-01,19583.33,2009-08,NJ,14.09,710-714,0.0
86117,accepted,1988-06-06,3333.33,2013-05,FL,7.90,720-724,0.0
14044,accepted,1979-25-02,9166.67,2006-10,MI,11.49,690-694,1.0
43056,accepted,1996-12-03,2666.67,2015-05,CA,7.90,735-739,0.0
45519,accepted,1990-24-07,3544.67,2015-09,PA,13.67,685-689,0.0
45424,accepted,1989-19-12,3100.0,,NV,6.03,755-759,0.0
92038,accepted,1996-24-05,4333.33,2015-12,CO,22.47,670-674,0.0
21716,pending,1979-02-10,2333.33,2011-12,OR,7.29,730-734,
19492,accepted,1978-24-06,6333.0,2006-07,CA,7.29,715-719,0.0
22132,accepted,1988-22-08,6125.0,2014-08,NC,10.74,755-759,0.0
84265,accepted,1986-04-11,6750.0,2009-06,NJ,22.95,665-669,0.0
80231,accepted,1984-30-06,5166.67,2006-09,RI,7.90,770-774,0.0
49533,accepted,1985-17-08,5500.0,2012-04,PA,22.45,685-689,0.0
102514,accepted,1995-16-05,3833.0,2014-12,CO,15.13,650-654,1.0
78618,accepted,1983-02-06,8333.33,2006-12,MI,18.75,660-664,1.0
86953,accepted,1994-14-07,4583.33,2015-05,CO,14.09,675-679,1.0
80129,accepted,1988-26-06,8583.33,2006-01,FL,14.09,675-679,1.0
85216,accepted,1983-30-11,25000.0,2010-05,UT,8.90,730-734,0.0
38247,accepted,1987-16-11,5416.67,2012-05,SD,11.71,725-729,0.0
91245,accepted,1988-09-07,4833.33,2006-01,PA,15.80,680-684,1.0
53041,pending,1988-22-11,5000.0,2014-11,FL,6.03,760-764,
63051,accepted,1990-13-06,9250.0,2011-02,OH,6.62,810-814,0.0
14446,accepted,1985-30-09,7075.5,2006-10,VA,7.51,720-724,0.0
68628,accepted,1993-26-07,3416.67,2014-01,MD,14.33,675-679,1.0
98758,accepted,1975-21-08,6666.67,2006-02,OH,10.16,690-694,0.0
13070,accepted,1986-20-11,7083.33,2010-10,OR,10.75,765-769,0.0
45836,accepted,1988-27-07,2464.37,2013-03,NY,17.27,665-669,1.0
52330,accepted,1982-26-01,8000.0,2014-05,CA,19.99,660-664,1.0
48243,accepted,1992-09-07,3833.33,2010-08,CO,15.81,685-689,1.0
63256,accepted,1985-08-08,5166.67,2006-11,NY,18.75,670-674,1.0
42124,accepted,1983-26-12,4500.0,2013-12,CA,11.71,710-714,0.0
78043,accepted,1982-19-07,3983.33,,CA,7.62,720-724,0.0
925,accepted,1984-15-06,5166.67,2006-06,NJ,10.08,710-714,0.0
74047,accepted,1975-28-12,7083.33,2006-05,IL,23.28,675-679,0.0
49957,accepted,1990-21-11,6666.67,2011-11,WA,14.65,685-689,1.0
23735,accepted,1978-10-04,9250.0,2008-07,NY,16.77,705-709,0.0
65882,accepted,1974-14-05,8903.25,2006-10,MD,14.09,740-744,0.0
55610,accepted,1974-28-01,2166.67,2006-05,PA,13.99,680-684,0.0
38576,accepted,1992-13-10,3500.0,2011-03,NJ,12.42,675-679,0.0
3116,accepted,1980-20-12,3875.0,2006-01,NY,13.79,670-674,1.0
