longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-118.07,33.8,17.0,2439.0,554.0,1161.0,532.0,3.6442,<1H OCEAN
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,<1H OCEAN
-118.06,33.82,25.0,2637.0,462.0,965.0,415.0,4.5833,<1H OCEAN
-118.03,33.82,20.0,2662.0,464.0,1275.0,472.0,6.0162,<1H OCEAN
-118.02,33.83,16.0,1139.0,328.0,665.0,290.0,3.2933,<1H OCEAN
-118.03,33.83,25.0,768.0,195.0,529.0,184.0,3.175,<1H OCEAN
-118.05,33.82,21.0,2997.0,372.0,1323.0,372.0,8.6123,<1H OCEAN
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,<1H OCEAN
-118.04,33.85,23.0,3132.0,469.0,1646.0,478.0,5.777,<1H OCEAN
-118.04,33.85,18.0,3628.0,546.0,1922.0,544.0,7.5057,<1H OCEAN
-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,5.1155,<1H OCEAN
-118.03,33.85,30.0,2320.0,448.0,1434.0,452.0,4.0865,<1H OCEAN
-118.01,33.86,29.0,2307.0,452.0,1218.0,402.0,3.4306,<1H OCEAN
-117.99,33.85,35.0,1661.0,272.0,949.0,276.0,5.2548,<1H OCEAN
-118.0,33.88,28.0,1624.0,289.0,755.0,280.0,4.7083,<1H OCEAN
-117.99,33.86,20.0,2303.0,612.0,1607.0,564.0,2.9,<1H OCEAN
-117.98,33.89,18.0,2939.0,437.0,1278.0,435.0,7.1425,<1H OCEAN
-117.97,33.89,14.0,923.0,136.0,420.0,130.0,10.2252,<1H OCEAN
-120.1,39.17,33.0,1849.0,384.0,218.0,92.0,1.7083,INLAND
-120.2,39.12,15.0,2146.0,361.0,197.0,76.0,4.1316,INLAND
-120.15,39.2,14.0,1382.0,242.0,141.0,66.0,4.1016,INLAND
-120.1,39.19,18.0,3824.0,559.0,241.0,106.0,5.5456,INLAND
-120.08,39.23,19.0,1746.0,306.0,251.0,104.0,4.8182,INLAND
-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,INLAND
-120.01,39.26,26.0,1930.0,391.0,307.0,138.0,2.6023,INLAND
-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,INLAND
-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,INLAND
-121.16,38.74,17.0,3353.0,463.0,1417.0,447.0,5.1721,INLAND
-121.14,38.84,22.0,2750.0,433.0,1161.0,428.0,4.2143,INLAND
-121.18,38.78,13.0,3480.0,528.0,1432.0,532.0,6.1642,INLAND
-121.18,38.8,18.0,2541.0,414.0,1276.0,405.0,5.1857,INLAND
-121.18,38.73,16.0,1584.0,264.0,613.0,226.0,6.0302,INLAND
-121.26,38.73,14.0,3323.0,499.0,1527.0,540.0,5.3451,INLAND
-121.26,38.74,22.0,7173.0,1314.0,3526.0,1316.0,3.3941,INLAND
-121.3,38.73,9.0,5558.0,1099.0,2717.0,1043.0,3.6455,INLAND
-121.33,38.77,3.0,20214.0,3559.0,8361.0,3112.0,4.2259,INLAND
-121.28,38.8,7.0,9003.0,1739.0,4445.0,1591.0,3.816,INLAND
-121.19,38.87,20.0,3118.0,500.0,1405.0,519.0,6.0,INLAND
-121.19,38.85,8.0,4114.0,710.0,2268.0,716.0,4.4085,INLAND
-121.39,38.85,19.0,3568.0,646.0,1714.0,590.0,4.0862,INLAND
-121.28,38.9,31.0,1297.0,259.0,765.0,240.0,2.7656,INLAND
-121.11,38.95,14.0,3888.0,890.0,1830.0,844.0,1.8238,INLAND
-121.06,38.98,14.0,2267.0,355.0,1140.0,369.0,4.7019,INLAND
-121.04,39.0,21.0,4059.0,730.0,1874.0,693.0,4.8051,INLAND
-121.02,39.01,17.0,4786.0,799.0,2066.0,770.0,3.9734,INLAND
-120.22,39.2,22.0,8259.0,1409.0,845.0,353.0,3.3699,INLAND
-120.96,39.12,24.0,2069.0,436.0,909.0,374.0,2.5326,INLAND
-120.94,39.05,8.0,3758.0,717.0,1744.0,661.0,3.1972,INLAND
-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,INLAND
-121.25,40.27,25.0,958.0,245.0,28.0,16.0,2.625,INLAND
-121.23,40.29,21.0,3229.0,667.0,1501.0,582.0,2.1524,INLAND
-121.14,40.29,17.0,1944.0,394.0,384.0,172.0,1.6875,INLAND
-117.38,33.98,52.0,2274.0,571.0,1167.0,504.0,2.0284,INLAND
-117.38,33.97,29.0,1157.0,297.0,2027.0,253.0,1.6389,INLAND
-117.37,33.98,27.0,1342.0,547.0,844.0,484.0,1.1194,INLAND
-117.37,33.99,44.0,917.0,224.0,666.0,220.0,1.685,INLAND
-117.35,33.96,25.0,2396.0,316.0,951.0,314.0,8.2405,INLAND
-117.37,33.94,14.0,9286.0,1269.0,3565.0,1238.0,6.6635,INLAND
-117.38,33.97,30.0,2953.0,703.0,1406.0,580.0,2.6895,INLAND
-117.4,33.97,38.0,1383.0,238.0,649.0,232.0,5.0194,INLAND
-117.41,33.97,34.0,2316.0,365.0,956.0,389.0,4.337,INLAND
-117.44,33.95,31.0,914.0,177.0,556.0,161.0,3.7344,INLAND
-117.4,33.95,32.0,1979.0,491.0,954.0,444.0,2.4408,INLAND
-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,4.125,INLAND
-117.41,33.93,35.0,793.0,150.0,669.0,128.0,4.0156,INLAND
-117.4,33.94,37.0,987.0,187.0,551.0,191.0,3.5865,INLAND
-117.43,33.93,15.0,4836.0,1368.0,3012.0,1240.0,2.1865,INLAND
-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375,INLAND
-117.45,33.91,29.0,2320.0,422.0,1358.0,415.0,3.7333,INLAND
-117.4,33.9,32.0,1263.0,178.0,508.0,180.0,3.6667,INLAND
-117.42,34.02,9.0,5455.0,882.0,3015.0,858.0,4.2321,INLAND
-117.4,34.0,31.0,1192.0,307.0,1013.0,283.0,2.0742,INLAND
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,INLAND
-117.48,33.98,20.0,2451.0,475.0,1785.0,456.0,3.3966,INLAND
-117.5,33.98,21.0,2394.0,416.0,1291.0,381.0,4.2099,INLAND
-117.49,34.02,35.0,2051.0,427.0,1466.0,425.0,3.6711,INLAND
-117.52,33.99,14.0,13562.0,2057.0,7600.0,2086.0,5.2759,INLAND
-117.6,33.91,15.0,1864.0,271.0,1006.0,288.0,7.2379,INLAND
-117.59,33.93,17.0,338.0,47.0,200.0,46.0,7.8118,INLAND
-117.5,33.93,19.0,4741.0,835.0,2903.0,796.0,4.3723,INLAND
-117.48,33.94,19.0,1891.0,465.0,1693.0,416.0,2.7813,INLAND
-117.47,33.94,34.0,2086.0,417.0,1501.0,395.0,3.2311,INLAND
-117.47,33.92,18.0,3869.0,773.0,2500.0,726.0,3.6583,INLAND
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,INLAND
-117.51,33.88,24.0,3044.0,602.0,2541.0,564.0,4.131,INLAND
-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,INLAND
-117.57,33.87,33.0,2076.0,517.0,1374.0,480.0,2.2197,INLAND
-117.56,33.88,40.0,1196.0,294.0,1052.0,258.0,2.0682,INLAND
-117.57,33.88,35.0,1755.0,446.0,1453.0,428.0,2.316,INLAND
-117.59,33.88,13.0,3239.0,849.0,2751.0,813.0,2.6111,INLAND
-117.58,33.88,16.0,1739.0,478.0,1235.0,420.0,2.2969,INLAND
-117.57,33.87,27.0,1786.0,287.0,939.0,278.0,5.1929,INLAND
-117.55,33.85,4.0,8207.0,1373.0,3887.0,1304.0,4.8686,INLAND
-117.55,33.87,18.0,8136.0,1584.0,4976.0,1516.0,3.9414,INLAND
-117.64,33.87,2.0,17470.0,2727.0,5964.0,1985.0,6.2308,<1H OCEAN
-117.36,33.88,15.0,2857.0,421.0,1361.0,382.0,4.6875,INLAND
-117.4,33.76,8.0,1954.0,330.0,973.0,321.0,4.4875,INLAND
-117.28,33.89,33.0,6982.0,1371.0,5650.0,1195.0,2.5379,INLAND
-117.34,33.94,20.0,4589.0,594.0,1660.0,595.0,7.4141,INLAND
-117.31,33.94,7.0,11232.0,1791.0,4218.0,1644.0,5.2713,INLAND
-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,INLAND
-117.32,34.01,23.0,3021.0,527.0,1580.0,533.0,4.4063,INLAND
-117.28,33.94,10.0,972.0,212.0,773.0,219.0,1.3125,INLAND
-117.28,33.92,35.0,3623.0,841.0,2721.0,766.0,2.1574,INLAND
-117.27,33.93,2.0,337.0,55.0,115.0,49.0,3.1042,INLAND
-117.24,33.93,12.0,7105.0,1447.0,4520.0,1333.0,3.2705,INLAND
-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4.1953,INLAND
-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3.2148,INLAND
-117.21,33.93,4.0,10002.0,1468.0,5439.0,1397.0,5.0223,INLAND
-117.22,33.9,8.0,8302.0,1461.0,5155.0,1370.0,4.0467,INLAND
-117.24,33.85,8.0,1031.0,201.0,606.0,179.0,2.8194,INLAND
-117.17,33.83,7.0,77.0,12.0,64.0,15.0,4.6,INLAND
-117.21,33.71,16.0,8476.0,1758.0,2711.0,1427.0,2.1848,<1H OCEAN
-117.2,33.71,24.0,4210.0,920.0,1283.0,829.0,2.0881,<1H OCEAN
-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,INLAND
-117.11,33.75,17.0,4174.0,851.0,1845.0,780.0,2.2618,INLAND
-117.22,33.8,3.0,5284.0,920.0,2703.0,729.0,4.0717,INLAND
-117.07,33.72,16.0,4928.0,960.0,2132.0,853.0,2.7983,INLAND
-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,INLAND
-117.35,33.64,23.0,6859.0,1535.0,3405.0,1351.0,2.5395,<1H OCEAN
-117.29,33.63,7.0,16010.0,2726.0,7139.0,2426.0,3.8056,<1H OCEAN
-117.36,33.6,10.0,4097.0,813.0,2082.0,731.0,3.2258,<1H OCEAN
-117.25,33.65,10.0,1652.0,316.0,725.0,233.0,3.5125,<1H OCEAN
-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,<1H OCEAN
-117.2,33.58,2.0,30450.0,5033.0,9419.0,3197.0,4.5936,<1H OCEAN
-117.22,33.48,5.0,1585.0,247.0,510.0,181.0,6.9136,<1H OCEAN
-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,<1H OCEAN
-116.99,33.73,13.0,16148.0,3474.0,6159.0,3232.0,1.9961,INLAND
-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,INLAND
-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,INLAND
-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2.4145,INLAND
-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,INLAND
-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,INLAND
-116.95,33.79,8.0,10997.0,2205.0,5060.0,1949.0,2.1979,INLAND
-117.04,34.0,21.0,4624.0,852.0,2174.0,812.0,3.5255,INLAND
-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3.1393,INLAND
-117.03,33.89,6.0,78.0,11.0,27.0,10.0,3.125,INLAND
-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,INLAND
-116.81,33.9,17.0,2009.0,469.0,820.0,381.0,1.3286,INLAND
-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3.4545,INLAND
-116.98,33.93,33.0,376.0,83.0,267.0,88.0,2.1581,INLAND
-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5.5,INLAND
-116.74,33.62,11.0,2385.0,661.0,682.0,242.0,2.9141,INLAND
-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,INLAND
-116.71,33.94,12.0,549.0,109.0,209.0,90.0,3.0208,INLAND
-116.5,33.95,10.0,7249.0,1882.0,4274.0,1621.0,1.6983,INLAND
-116.47,33.94,18.0,2233.0,471.0,919.0,388.0,3.2578,INLAND
-116.53,33.84,28.0,8399.0,1839.0,3470.0,1340.0,2.5885,INLAND
-116.5,33.82,16.0,343.0,85.0,29.0,14.0,2.1042,INLAND
-116.48,33.8,15.0,3004.0,615.0,437.0,210.0,3.6667,INLAND
-116.5,33.69,20.0,4810.0,1074.0,1304.0,740.0,2.25,INLAND
-116.48,33.79,14.0,9425.0,2020.0,1711.0,1000.0,2.6298,INLAND
-116.46,33.82,6.0,4863.0,920.0,3010.0,828.0,3.9508,INLAND
-116.43,33.78,17.0,4293.0,712.0,1091.0,464.0,6.1437,INLAND
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,INLAND
-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036,INLAND
-116.37,33.72,19.0,6190.0,1355.0,2242.0,1043.0,3.0021,INLAND
-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,INLAND
-116.44,33.74,5.0,846.0,249.0,117.0,67.0,7.9885,INLAND
-116.21,33.72,28.0,2488.0,714.0,2891.0,676.0,2.3169,INLAND
-116.23,33.71,17.0,4874.0,1349.0,5032.0,1243.0,2.444,INLAND
-116.15,33.69,22.0,197.0,54.0,331.0,70.0,2.9286,INLAND
-116.2,33.63,23.0,1152.0,273.0,1077.0,235.0,2.5,INLAND
-116.17,33.53,13.0,1713.0,512.0,1978.0,442.0,2.1287,INLAND
-116.01,33.51,24.0,2985.0,958.0,4042.0,905.0,1.7344,INLAND
-116.19,33.67,16.0,1859.0,476.0,1994.0,477.0,1.7297,INLAND
-115.58,33.88,21.0,1161.0,282.0,724.0,186.0,3.1827,INLAND
-114.68,33.49,20.0,1491.0,360.0,1135.0,303.0,1.6395,INLAND
-114.57,33.57,20.0,1454.0,326.0,624.0,262.0,1.925,INLAND
-114.6,33.6,21.0,1988.0,483.0,1182.0,437.0,1.625,INLAND
-121.43,38.57,46.0,2443.0,476.0,939.0,457.0,3.5893,INLAND
-121.45,38.58,44.0,2314.0,415.0,796.0,388.0,3.4914,INLAND
-121.45,38.57,48.0,1962.0,356.0,704.0,362.0,3.5313,INLAND
-121.47,38.58,52.0,2035.0,483.0,904.0,459.0,2.6976,INLAND
-121.49,38.58,52.0,1000.0,324.0,456.0,250.0,1.4375,INLAND
-121.5,38.58,20.0,4018.0,1220.0,1570.0,1122.0,2.5821,INLAND
-121.47,38.57,48.0,3136.0,926.0,1443.0,877.0,1.9034,INLAND
-121.46,38.56,52.0,1750.0,372.0,764.0,369.0,2.9191,INLAND
-121.46,38.57,52.0,810.0,172.0,326.0,151.0,3.1583,INLAND
-121.44,38.56,52.0,906.0,165.0,257.0,166.0,2.8542,INLAND
-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938,INLAND
-121.45,38.57,52.0,3994.0,635.0,1295.0,625.0,5.1169,INLAND
-121.45,38.56,52.0,3420.0,555.0,1301.0,530.0,4.0417,INLAND
-121.45,38.56,51.0,1250.0,235.0,452.0,232.0,2.625,INLAND
-121.47,38.56,52.0,889.0,162.0,273.0,145.0,3.125,INLAND
-121.46,38.55,52.0,3126.0,648.0,1789.0,558.0,1.7616,INLAND
-121.47,38.55,48.0,1091.0,403.0,926.0,336.0,1.1458,INLAND
-121.47,38.56,51.0,2083.0,559.0,874.0,524.0,2.0221,INLAND
-121.5,38.57,45.0,858.0,254.0,510.0,200.0,1.0114,INLAND
-121.48,38.55,52.0,2037.0,358.0,811.0,375.0,4.3929,INLAND
-121.48,38.55,52.0,2216.0,333.0,714.0,327.0,4.8603,INLAND
-121.47,38.55,29.0,1303.0,308.0,861.0,263.0,1.0208,INLAND
-121.46,38.54,48.0,1001.0,205.0,605.0,175.0,1.8333,INLAND
-121.44,38.54,44.0,2570.0,509.0,1145.0,503.0,2.5694,INLAND
-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398,INLAND
-121.41,38.53,35.0,2061.0,371.0,1110.0,342.0,3.1944,INLAND
-121.43,38.52,30.0,3657.0,945.0,2925.0,899.0,1.3927,INLAND
-121.49,38.52,37.0,1902.0,413.0,955.0,384.0,3.1014,INLAND
-121.49,38.5,30.0,1715.0,271.0,842.0,263.0,3.0313,INLAND
-121.49,38.51,30.0,3166.0,607.0,1857.0,579.0,3.1768,INLAND
-121.51,38.49,21.0,4426.0,790.0,1856.0,761.0,4.1,INLAND
-121.52,38.5,19.0,4900.0,805.0,2519.0,855.0,4.8497,INLAND
-121.53,38.48,5.0,27870.0,5027.0,11935.0,4855.0,4.8811,INLAND
-121.48,38.5,23.0,2679.0,792.0,1740.0,659.0,1.3679,INLAND
-121.5,38.49,29.0,3606.0,690.0,2317.0,696.0,2.7368,INLAND
-121.49,38.49,26.0,4629.0,832.0,2902.0,816.0,2.735,INLAND
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,INLAND
-121.49,38.47,26.0,6121.0,1185.0,4224.0,1105.0,2.3496,INLAND
-121.46,38.54,39.0,1453.0,324.0,843.0,281.0,1.7692,INLAND
-121.46,38.53,37.0,2745.0,588.0,1607.0,556.0,1.8007,INLAND
-121.46,38.51,18.0,2123.0,606.0,1576.0,599.0,1.5735,INLAND
-121.47,38.5,17.0,1895.0,424.0,620.0,417.0,1.7188,INLAND
-121.47,38.51,52.0,20.0,4.0,74.0,9.0,3.625,INLAND
-121.44,38.52,36.0,3446.0,950.0,2460.0,847.0,1.6521,INLAND
-121.46,38.52,29.0,3873.0,797.0,2237.0,706.0,2.1736,INLAND
-121.46,38.51,32.0,2437.0,592.0,1596.0,557.0,1.68,INLAND
-121.45,38.48,28.0,2780.0,510.0,1638.0,533.0,2.9571,INLAND
-121.44,38.48,12.0,4929.0,1010.0,2621.0,870.0,2.7262,INLAND
-121.38,38.55,26.0,1532.0,264.0,781.0,285.0,4.6944,INLAND
-121.48,38.59,43.0,987.0,240.0,1253.0,237.0,0.9204,INLAND
-121.5,38.59,43.0,88.0,21.0,119.0,19.0,1.725,INLAND
-121.44,38.6,16.0,2987.0,864.0,1240.0,755.0,2.8231,INLAND
-121.37,38.57,22.0,4899.0,847.0,1701.0,826.0,5.2449,INLAND
-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,INLAND
-121.4,38.56,22.0,2623.0,357.0,838.0,368.0,7.143,INLAND
-121.44,38.61,34.0,172.0,38.0,149.0,55.0,2.6442,INLAND
-121.38,38.59,36.0,1239.0,237.0,764.0,222.0,3.0156,INLAND
-121.39,38.59,33.0,2091.0,468.0,1053.0,470.0,2.2264,INLAND
-121.39,38.58,41.0,2577.0,365.0,913.0,339.0,6.3406,INLAND
-121.37,38.6,36.0,1119.0,144.0,414.0,150.0,5.8336,INLAND
-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,INLAND
-121.37,38.59,36.0,2388.0,369.0,838.0,356.0,4.775,INLAND
-121.36,38.61,35.0,2355.0,365.0,993.0,354.0,5.0492,INLAND
-121.36,38.58,25.0,3196.0,406.0,978.0,419.0,8.4699,INLAND
-121.34,38.58,18.0,1631.0,228.0,599.0,228.0,7.8031,INLAND
-121.38,38.62,41.0,774.0,144.0,356.0,150.0,3.5625,INLAND
-121.37,38.61,42.0,945.0,193.0,460.0,193.0,3.7569,INLAND
-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,INLAND
-121.4,38.61,33.0,3512.0,825.0,1515.0,782.0,1.9908,INLAND
-121.43,38.61,40.0,1134.0,252.0,675.0,249.0,1.3696,INLAND
-121.42,38.63,42.0,2217.0,536.0,1203.0,507.0,1.9412,INLAND
-121.41,38.64,41.0,1578.0,317.0,897.0,333.0,2.3214,INLAND
-121.44,38.65,28.0,1219.0,240.0,559.0,212.0,3.8295,INLAND
-121.44,38.63,38.0,1673.0,399.0,1116.0,382.0,1.3302,INLAND
-121.44,38.63,33.0,1077.0,271.0,753.0,236.0,1.3462,INLAND
-121.44,38.63,38.0,1402.0,370.0,970.0,382.0,1.6343,INLAND
-121.44,38.62,37.0,1607.0,385.0,972.0,354.0,1.9107,INLAND
-121.46,38.64,20.0,1517.0,323.0,1287.0,328.0,1.6607,INLAND
-121.46,38.61,43.0,1111.0,269.0,613.0,290.0,1.2917,INLAND
-121.45,38.61,34.0,438.0,116.0,263.0,100.0,0.9379,INLAND
-121.47,38.61,31.0,1072.0,,781.0,281.0,1.6563,INLAND
-121.47,38.61,35.0,1372.0,360.0,850.0,328.0,1.6331,INLAND
-121.49,38.61,6.0,4391.0,974.0,1982.0,914.0,3.4291,INLAND
-121.44,38.71,25.0,2336.0,406.0,1172.0,408.0,3.5129,INLAND
-121.42,38.68,32.0,2118.0,345.0,1019.0,338.0,3.725,INLAND
-121.45,38.69,32.0,2962.0,526.0,1542.0,521.0,2.2243,INLAND
-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542,INLAND
-121.37,38.67,36.0,1786.0,338.0,974.0,319.0,2.555,INLAND
-121.34,38.69,17.0,1968.0,364.0,996.0,331.0,3.7031,INLAND
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,INLAND
-121.34,38.67,35.0,643.0,117.0,331.0,134.0,3.0417,INLAND
-121.35,38.66,24.0,3313.0,769.0,1631.0,681.0,2.5556,INLAND
-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786,INLAND
-121.33,38.65,23.0,2446.0,523.0,1132.0,513.0,2.6266,INLAND
-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,INLAND
-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068,INLAND
-121.34,38.61,22.0,1778.0,408.0,875.0,375.0,2.6023,INLAND
-121.34,38.61,20.0,5801.0,1148.0,2586.0,1063.0,3.9063,INLAND
-121.32,38.63,20.0,7003.0,1409.0,3107.0,1315.0,3.0348,INLAND
-121.31,38.65,21.0,2759.0,409.0,1053.0,374.0,5.5,INLAND
-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,INLAND
-121.28,38.66,17.0,7741.0,1401.0,3153.0,1331.0,3.7869,INLAND
-121.26,38.66,19.0,3170.0,444.0,1344.0,452.0,6.1183,INLAND
-121.27,38.66,19.0,1891.0,266.0,678.0,255.0,6.1872,INLAND
-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,INLAND
-121.28,38.64,24.0,3459.0,573.0,1336.0,544.0,4.8661,INLAND
-121.28,38.71,35.0,3095.0,594.0,1550.0,576.0,3.575,INLAND
-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,INLAND
-121.31,38.67,27.0,1998.0,353.0,970.0,343.0,4.8224,INLAND
-121.3,38.67,15.0,4018.0,850.0,2070.0,814.0,3.0733,INLAND
-121.3,38.66,32.0,2915.0,492.0,1292.0,454.0,3.3188,INLAND
-121.3,38.67,23.0,2145.0,340.0,1022.0,349.0,4.2037,INLAND
-121.27,38.7,16.0,3747.0,586.0,1817.0,590.0,4.6488,INLAND
-121.27,38.69,16.0,3389.0,597.0,1674.0,568.0,4.4489,INLAND
-121.25,38.69,17.0,3050.0,481.0,1490.0,489.0,4.5562,INLAND
-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943,INLAND
-121.27,38.67,15.0,2116.0,524.0,866.0,519.0,2.7388,INLAND
-121.27,38.67,15.0,1701.0,346.0,723.0,352.0,3.8906,INLAND
-121.28,38.68,16.0,3467.0,615.0,1478.0,601.0,3.75,INLAND
-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,INLAND
-121.27,38.71,16.0,4082.0,666.0,1912.0,652.0,4.4609,INLAND
-121.2,38.7,28.0,2970.0,471.0,1379.0,463.0,4.3214,INLAND
-121.22,38.71,23.0,1843.0,273.0,818.0,276.0,4.4695,INLAND
-121.23,38.71,18.0,4947.0,714.0,2227.0,675.0,4.8542,INLAND
-121.23,38.69,19.0,5268.0,849.0,2357.0,849.0,3.9226,INLAND
-121.22,38.67,20.0,1412.0,226.0,700.0,227.0,4.05,INLAND
-121.2,38.67,26.0,1546.0,287.0,773.0,299.0,2.9803,INLAND
-121.16,38.67,21.0,6198.0,1223.0,2827.0,1179.0,3.7796,INLAND
-121.32,38.57,15.0,3369.0,499.0,1733.0,470.0,5.31,INLAND
-121.32,38.56,18.0,1169.0,186.0,614.0,192.0,4.5766,INLAND
-121.35,38.54,12.0,16239.0,3358.0,8656.0,3234.0,3.5691,INLAND
-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,INLAND
-121.35,38.56,16.0,2629.0,491.0,1265.0,485.0,4.5066,INLAND
-121.35,38.55,22.0,2607.0,411.0,1216.0,407.0,5.0427,INLAND
-121.39,38.43,3.0,2696.0,384.0,990.0,316.0,5.4445,INLAND
-121.27,38.44,19.0,2780.0,414.0,1320.0,404.0,5.8831,INLAND
-121.34,38.44,14.0,3205.0,465.0,1439.0,456.0,5.7452,INLAND
-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,INLAND
-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,INLAND
-121.35,38.4,11.0,2322.0,459.0,1373.0,424.0,3.175,INLAND
-121.22,38.43,20.0,2054.0,339.0,934.0,336.0,4.5368,INLAND
-121.27,38.31,17.0,1144.0,202.0,626.0,178.0,4.4107,INLAND
-121.1,38.33,14.0,1357.0,247.0,695.0,224.0,4.1974,INLAND
-121.31,38.28,16.0,1708.0,391.0,687.0,378.0,1.9485,INLAND
-121.43,38.46,18.0,1378.0,235.0,818.0,262.0,4.0625,INLAND
-121.38,36.84,6.0,3769.0,669.0,2061.0,648.0,4.1875,INLAND
-121.44,36.84,7.0,1644.0,338.0,1143.0,331.0,4.005,INLAND
-117.71,33.97,10.0,10856.0,2278.0,6474.0,2199.0,3.851,INLAND
-117.7,33.92,4.0,8301.0,1333.0,3941.0,1236.0,6.2141,<1H OCEAN
-117.71,34.08,29.0,1276.0,283.0,1216.0,316.0,2.5972,INLAND
-117.69,34.08,30.0,4255.0,773.0,2129.0,730.0,4.5185,INLAND
-117.7,34.08,33.0,4674.0,791.0,2769.0,784.0,4.1448,INLAND
-117.7,34.06,7.0,732.0,145.0,431.0,132.0,2.9107,INLAND
-117.72,34.0,15.0,4363.0,690.0,2410.0,666.0,5.4824,INLAND
-117.71,34.03,11.0,3467.0,749.0,2163.0,676.0,3.4267,INLAND
-117.65,34.13,24.0,2121.0,296.0,913.0,302.0,5.9328,INLAND
-117.65,34.11,29.0,2927.0,634.0,1710.0,623.0,3.6219,INLAND
-117.64,34.11,16.0,2129.0,420.0,932.0,379.0,2.5868,INLAND
-117.63,34.11,30.0,2674.0,428.0,1404.0,456.0,4.2969,INLAND
-117.68,34.12,16.0,2181.0,321.0,1133.0,350.0,5.7214,INLAND
-117.66,34.12,16.0,3853.0,541.0,1726.0,497.0,6.1195,INLAND
-117.66,34.09,20.0,2462.0,496.0,1117.0,458.0,3.2321,INLAND
-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357,INLAND
-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,2.6818,INLAND
-117.64,34.07,43.0,1970.0,379.0,1036.0,391.0,3.2083,INLAND
-117.65,34.08,52.0,2264.0,439.0,1031.0,437.0,3.375,INLAND
-117.63,34.07,39.0,2650.0,511.0,1537.0,495.0,3.4432,INLAND
-117.62,34.07,15.0,4061.0,811.0,2884.0,734.0,3.3936,INLAND
-117.62,34.08,30.0,1372.0,235.0,1047.0,225.0,3.1597,INLAND
-117.66,34.06,39.0,1405.0,339.0,1489.0,336.0,1.608,INLAND
